BioGuideID,GovTrackID,Congress_Session,Chamber,Committee_Code,Parent_Committee_Name,Subcommittee_Name,Role,Is_Subcommittee
S001148,400376,112,house,HSAP-10,House Committee on Appropriations,"Energy and Water Development, and Related Agencies Subcommittee",Member,1
S001148,400376,112,house,HSAP-06,House Committee on Appropriations,"Interior, Environment, and Related Agencies Subcommittee",Chair,1
S001148,400376,112,house,HSAP-07,House Committee on Appropriations,"Labor, Health and Human Services, Education, and Related Agencies Subcommittee",Member,1
S001150,400361,112,house,HSAP-19,House Committee on Appropriations,"Commerce, Justice, Science, and Related Agencies Subcommittee",Member,1
S001150,400361,112,house,HSAP-04,House Committee on Appropriations,"State, Foreign Operations, and Related Programs Subcommittee",Member,1
UNKNOWN,412265,112,house,HSAP-19,House Committee on Appropriations,"Commerce, Justice, Science, and Related Agencies Subcommittee",Member,1
UNKNOWN,400239,112,house,HSAP-02,House Committee on Appropriations,Defense Subcommittee,Member,1
UNKNOWN,400109,112,house,HSAP-02,House Committee on Appropriations,Defense Subcommittee,Ranking Member,1
UNKNOWN,400346,112,house,HSAP-02,House Committee on Appropriations,Defense Subcommittee,Member,1
UNKNOWN,400178,112,house,HSAP-02,House Committee on Appropriations,Defense Subcommittee,Member,1
UNKNOWN,400239,112,house,HSAP-10,House Committee on Appropriations,"Energy and Water Development, and Related Agencies Subcommittee",Member,1
UNKNOWN,400335,112,house,HSAP-10,House Committee on Appropriations,"Energy and Water Development, and Related Agencies Subcommittee",Member,1
UNKNOWN,400301,112,house,HSAP-10,House Committee on Appropriations,"Energy and Water Development, and Related Agencies Subcommittee",Member,1
UNKNOWN,400301,112,house,HSAP-15,House Committee on Appropriations,Homeland Security Subcommittee,Member,1
UNKNOWN,400239,112,house,HSAP-06,House Committee on Appropriations,"Interior, Environment, and Related Agencies Subcommittee",Member,1
UNKNOWN,400235,112,house,HSAP-06,House Committee on Appropriations,"Interior, Environment, and Related Agencies Subcommittee",Member,1
UNKNOWN,400178,112,house,HSAP-06,House Committee on Appropriations,"Interior, Environment, and Related Agencies Subcommittee",Member,1
UNKNOWN,400335,112,house,HSAP-07,House Committee on Appropriations,"Labor, Health and Human Services, Education, and Related Agencies Subcommittee",Chair,1
UNKNOWN,400239,112,house,HSAP-07,House Committee on Appropriations,"Labor, Health and Human Services, Education, and Related Agencies Subcommittee",Member,1
UNKNOWN,400198,112,house,HSAP-07,House Committee on Appropriations,"Labor, Health and Human Services, Education, and Related Agencies Subcommittee",Member,1
UNKNOWN,400235,112,house,HSAP-24,House Committee on Appropriations,Legislative Branch Subcommittee,Member,1
UNKNOWN,400335,112,house,HSAP-24,House Committee on Appropriations,Legislative Branch Subcommittee,Member,1
UNKNOWN,412265,112,house,HSAP-18,House Committee on Appropriations,"Military Construction, Veterans Affairs, and Related Agencies Subcommittee",Member,1
UNKNOWN,400239,112,house,HSAP-04,House Committee on Appropriations,"State, Foreign Operations, and Related Programs Subcommittee",Member,1
UNKNOWN,412265,112,house,HSAP-04,House Committee on Appropriations,"State, Foreign Operations, and Related Programs Subcommittee",Member,1
UNKNOWN,400198,112,house,HSAP-04,House Committee on Appropriations,"State, Foreign Operations, and Related Programs Subcommittee",Member,1
UNKNOWN,400346,112,house,HSAP-04,House Committee on Appropriations,"State, Foreign Operations, and Related Programs Subcommittee",Member,1
UNKNOWN,400235,112,house,HSAP-20,House Committee on Appropriations,"Transportation, and Housing and Urban Development, and Related Agencies Subcommittee",Member,1
UNKNOWN,400301,112,house,HSAP-20,House Committee on Appropriations,"Transportation, and Housing and Urban Development, and Related Agencies Subcommittee",Ranking Member,1
V000108,400417,112,house,HSAP-02,House Committee on Appropriations,Defense Subcommittee,Member,1
V000108,400417,112,house,HSAP-10,House Committee on Appropriations,"Energy and Water Development, and Related Agencies Subcommittee",Ranking Member,1
V000108,400417,112,house,HSAP-23,House Committee on Appropriations,Financial Services and General Government Subcommittee,Member,1
W000672,400435,112,house,HSAP-19,House Committee on Appropriations,"Commerce, Justice, Science, and Related Agencies Subcommittee",Chair,1
W000672,400435,112,house,HSAP-04,House Committee on Appropriations,"State, Foreign Operations, and Related Programs Subcommittee",Member,1
W000672,400435,112,house,HSAP-20,House Committee on Appropriations,"Transportation, and Housing and Urban Development, and Related Agencies Subcommittee",Member,1
W000809,412402,112,house,HSAP-10,House Committee on Appropriations,"Energy and Water Development, and Related Agencies Subcommittee",Member,1
W000809,412402,112,house,HSAP-23,House Committee on Appropriations,Financial Services and General Government Subcommittee,Member,1
W000809,412402,112,house,HSAP-20,House Committee on Appropriations,"Transportation, and Housing and Urban Development, and Related Agencies Subcommittee",Member,1
Y000031,400439,112,house,HSAP-02,House Committee on Appropriations,Defense Subcommittee,Chair,1
Y000031,400439,112,house,HSAP-18,House Committee on Appropriations,"Military Construction, Veterans Affairs, and Related Agencies Subcommittee",Member,1
Y000063,412430,112,house,HSAP-19,House Committee on Appropriations,"Commerce, Justice, Science, and Related Agencies Subcommittee",Member,1
Y000063,412430,112,house,HSAP-23,House Committee on Appropriations,Financial Services and General Government Subcommittee,Member,1
Y000063,412430,112,house,HSAP-18,House Committee on Appropriations,"Military Construction, Veterans Affairs, and Related Agencies Subcommittee",Member,1
A000210,400008,112,house,HSAS,House Committee on Armed Services,,Member,0
B001227,400047,112,house,HSAS,House Committee on Armed Services,,Member,0
B001245,400041,112,house,HSAS,House Committee on Armed Services,,Member,0
B001274,412395,112,house,HSAS,House Committee on Armed Services,,Member,0
C000754,400081,112,house,HSAS,House Committee on Armed Services,,Member,0
C001062,400655,112,house,HSAS,House Committee on Armed Services,,Member,0
C001069,412193,112,house,HSAS,House Committee on Armed Services,,Member,0
C001077,412271,112,house,HSAS,House Committee on Armed Services,,Member,0
D000598,400097,112,house,HSAS,House Committee on Armed Services,,Member,0
F000445,400137,112,house,HSAS,House Committee on Armed Services,,Member,0
F000448,400141,112,house,HSAS,House Committee on Armed Services,,Member,0
F000456,412275,112,house,HSAS,House Committee on Armed Services,,Member,0
G000559,412382,112,house,HSAS,House Committee on Armed Services,,Member,0
G000564,412453,112,house,HSAS,House Committee on Armed Services,,Member,0
G000567,412401,112,house,HSAS,House Committee on Armed Services,,Member,0
H001046,412281,112,house,HSAS,House Committee on Armed Services,,Member,0
H001048,412283,112,house,HSAS,House Committee on Armed Services,,Member,0
H001050,412418,112,house,HSAS,House Committee on Armed Services,,Member,0
H001053,412444,112,house,HSAS,House Committee on Armed Services,,Member,0
H001055,412446,112,house,HSAS,House Committee on Armed Services,,Member,0
J000255,400209,112,house,HSAS,House Committee on Armed Services,,Member,0
J000288,412199,112,house,HSAS,House Committee on Armed Services,,Member,0
K000363,400224,112,house,HSAS,House Committee on Armed Services,,Member,0
L000554,400244,112,house,HSAS,House Committee on Armed Services,,Member,0
L000559,400230,112,house,HSAS,House Committee on Armed Services,,Member,0
L000560,400232,112,house,HSAS,House Committee on Armed Services,,Member,0
L000564,412191,112,house,HSAS,House Committee on Armed Services,,Member,0
L000565,412209,112,house,HSAS,House Committee on Armed Services,,Member,0
M000485,400266,112,house,HSAS,House Committee on Armed Services,,Member,0
M000508,400267,112,house,HSAS,House Committee on Armed Services,,Chair,0
M001144,400279,112,house,HSAS,House Committee on Armed Services,,Member,0
O000169,412383,112,house,HSAS,House Committee on Armed Services,,Member,0
P000597,412307,112,house,HSAS,House Committee on Armed Services,,Member,0
P000601,412443,112,house,HSAS,House Committee on Armed Services,,Member,0
R000575,400341,112,house,HSAS,House Committee on Armed Services,,Member,0
R000576,400349,112,house,HSAS,House Committee on Armed Services,,Member,0
R000577,400352,112,house,HSAS,House Committee on Armed Services,,Member,0
R000583,412311,112,house,HSAS,House Committee on Armed Services,,Member,0
R000589,412483,112,house,HSAS,House Committee on Armed Services,,Member,0
R000591,412394,112,house,HSAS,House Committee on Armed Services,,Member,0
R000594,412449,112,house,HSAS,House Committee on Armed Services,,Member,0
S000030,400356,112,house,HSAS,House Committee on Armed Services,,Member,0
S000510,400379,112,house,HSAS,House Committee on Armed Services,,Ranking Member,0
S001154,409888,112,house,HSAS,House Committee on Armed Services,,Member,0
S001175,412259,112,house,HSAS,House Committee on Armed Services,,Member,0
S001189,412417,112,house,HSAS,House Committee on Armed Services,,Member,0
T000238,400404,112,house,HSAS,House Committee on Armed Services,,Member,0
T000463,400411,112,house,HSAS,House Committee on Armed Services,,Member,0
T000465,412254,112,house,HSAS,House Committee on Armed Services,,Member,0
UNKNOWN,400017,112,house,HSAS,House Committee on Armed Services,,Member,0
UNKNOWN,400005,112,house,HSAS,House Committee on Armed Services,,Member,0
UNKNOWN,400321,112,house,HSAS,House Committee on Armed Services,,Member,0
UNKNOWN,412423,112,house,HSAS,House Committee on Armed Services,,Member,0
UNKNOWN,412413,112,house,HSAS,House Committee on Armed Services,,Member,0
UNKNOWN,400337,112,house,HSAS,House Committee on Armed Services,,Member,0
UNKNOWN,412287,112,house,HSAS,House Committee on Armed Services,,Member,0
UNKNOWN,412386,112,house,HSAS,House Committee on Armed Services,,Member,0
UNKNOWN,412228,112,house,HSAS,House Committee on Armed Services,,Member,0
UNKNOWN,412497,112,house,HSAS,House Committee on Armed Services,,Member,0
W000795,400433,112,house,HSAS,House Committee on Armed Services,,Member,0
W000804,412255,112,house,HSAS,House Committee on Armed Services,,Member,0
Y000064,412428,112,house,HSAS,House Committee on Armed Services,,Member,0
A000210,400008,112,house,HSAS-26,House Committee on Armed Services,Emerging Threats and Capabilities Subcommittee,Member,1
A000210,400008,112,house,HSAS-06,House Committee on Armed Services,Oversight and Investigations Subcommittee,Member,1
B001227,400047,112,house,HSAS-02,House Committee on Armed Services,Military Personnel Subcommittee,Member,1
B001245,400041,112,house,HSAS-02,House Committee on Armed Services,Military Personnel Subcommittee,Member,1
B001245,400041,112,house,HSAS-03,House Committee on Armed Services,Readiness Subcommittee,Ranking Member,1
B001274,412395,112,house,HSAS-06,House Committee on Armed Services,Oversight and Investigations Subcommittee,Member,1
B001274,412395,112,house,HSAS-29,House Committee on Armed Services,Strategic Forces Subcommittee,Member,1
C000754,400081,112,house,HSAS-06,House Committee on Armed Services,Oversight and Investigations Subcommittee,Ranking Member,1
C000754,400081,112,house,HSAS-25,House Committee on Armed Services,Tactical Air and Land Forces Subcommittee,Member,1
C001062,400655,112,house,HSAS-26,House Committee on Armed Services,Emerging Threats and Capabilities Subcommittee,Member,1
C001062,400655,112,house,HSAS-06,House Committee on Armed Services,Oversight and Investigations Subcommittee,Member,1
C001069,412193,112,house,HSAS-03,House Committee on Armed Services,Readiness Subcommittee,Member,1
C001069,412193,112,house,HSAS-28,House Committee on Armed Services,Seapower and Projection Forces Subcommittee,Member,1
C001077,412271,112,house,HSAS-02,House Committee on Armed Services,Military Personnel Subcommittee,Member,1
C001077,412271,112,house,HSAS-06,House Committee on Armed Services,Oversight and Investigations Subcommittee,Member,1
C001077,412271,112,house,HSAS-28,House Committee on Armed Services,Seapower and Projection Forces Subcommittee,Member,1
D000598,400097,112,house,HSAS-26,House Committee on Armed Services,Emerging Threats and Capabilities Subcommittee,Member,1
D000598,400097,112,house,HSAS-02,House Committee on Armed Services,Military Personnel Subcommittee,Ranking Member,1
D000598,400097,112,house,HSAS-28,House Committee on Armed Services,Seapower and Projection Forces Subcommittee,Member,1
F000445,400137,112,house,HSAS-03,House Committee on Armed Services,Readiness Subcommittee,Chair,1
F000445,400137,112,house,HSAS-28,House Committee on Armed Services,Seapower and Projection Forces Subcommittee,Member,1
F000448,400141,112,house,HSAS-26,House Committee on Armed Services,Emerging Threats and Capabilities Subcommittee,Member,1
F000448,400141,112,house,HSAS-29,House Committee on Armed Services,Strategic Forces Subcommittee,Member,1
F000456,412275,112,house,HSAS-29,House Committee on Armed Services,Strategic Forces Subcommittee,Member,1
